"method","dataset","selection","group","instance","auc","bedroc_20","ef_0.05","ef_0.01","ef_0.005"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","008","0.9720612244897917","0.7735990330280839","16.0","63.96","118.08"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","009","0.9634897959183631","0.7589551699620593","16.0","63.96","118.08"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","010","0.9527959183673436","0.6952065827048509","14.0","59.04","88.56"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","001","0.9639285714285573","0.84633433192794","19.0","63.96","108.24000000000001"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","002","0.979867346938771","0.8377966912467589","18.0","68.88","98.4"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","003","0.9757448979591816","0.8010740674527629","17.0","54.120000000000005","98.4"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","004","0.9820102040816296","0.8287772690807707","18.0","59.04","98.4"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","005","0.9732653061224453","0.85580008195455","17.0","83.64","127.92"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","006","0.9411020408163112","0.7436210692951983","17.0","63.96","88.56"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","007","0.9670306122448931","0.7633042678561963","17.0","63.96","68.88"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","008","0.9820306122448953","0.8481275889218263","18.0","68.88","127.92"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","009","0.9710918367346902","0.8378280909289831","18.0","73.8","98.4"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","010","0.9542142857142761","0.7707648536052369","16.0","68.88","108.24000000000001"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","001","0.8000714285713946","0.49491671901720585","10.0","34.44","68.88"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","002","0.7056530612244758","0.3784262105074539","8.0","29.52","49.2"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","003","0.679499999999974","0.43973948603372376","9.0","34.44","68.88"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","004","0.8307409675443695","0.5271060052843639","11.997560975609755","39.352","59.028"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","005","0.6494081632652818","0.27942427962014815","6.0","19.68","29.52"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","006","0.7096224489795772","0.29198548571076866","6.0","24.6","39.36"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","007","0.7581938775509748","0.4051507822716437","9.0","24.6","49.2"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","008","0.7669693877550681","0.437707381830153","9.0","34.44","59.04"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","009","0.7875995101040902","0.46518703094396385","8.998170731707317","34.433","59.028"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","010","0.8143498673198746","0.5656990537201443","11.997560975609755","39.352","68.866"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","001","0.8400204290091884","0.5850996818372974","12.98678861788618","49.15","88.47"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","002","0.9003780138945301","0.7904035533010947","15.980487804878049","73.71000000000001","127.76400000000001"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","003","0.7998366680277743","0.650347140335621","12.994715447154471","63.934000000000005","118.032"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","004","0.8200428833979635","0.7332862219324667","15.990243902439024","44.253","88.506"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","005","0.9189669252756687","0.8542077422314707","16.993089430894308","83.606","157.376"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","006","0.8448937908497575","0.6831658445895155","13.988617886178861","63.908","108.152"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","007","0.8152022885165513","0.668179480583959","14.98170731707317","54.053999999999995","108.10799999999999"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","008","0.8703510920595898","0.6777089421034684","13.997154471544714","49.19","98.38"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","009","0.8736423029808088","0.621931587479933","11.995121951219513","54.098","108.196"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","010","0.7977541853818104","0.6697137569927064","12.994715447154471","63.934000000000005","118.032"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","001","0.6958367346938361","0.22289257305607296","4.0","14.76","19.68"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","002","0.8043367346938463","0.37779194918874426","7.0","19.68","19.68"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","003","0.8207448979591533","0.38678283667510793","11.0","4.92","9.84"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","004","0.813948979591816","0.43643289063613727","10.0","29.52","39.36"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","005","0.827540816326509","0.3774862888961148","8.0","14.76","19.68"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","006","0.7575714285714038","0.42357140146406164","9.0","39.36","59.04"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","007","0.7776632653060856","0.38829804619479785","8.0","24.6","29.52"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","008","0.6768673469387443","0.24052556737315445","4.0","14.76","19.68"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","009","0.712479591836713","0.29029951347346705","6.0","19.68","29.52"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","010","0.8660816326530533","0.4577355691022747","10.0","24.6","39.36"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","001","0.9779615630702135","0.9485690580512426","18.867011278195488","93.91578947368421","183.74828375286043"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","002","0.9991791449868266","0.984673518148526","20.0","99.11111111111111","159.693094629156"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","003","0.9725022502250089","0.8976761694668595","17.935714285714287","84.32000000000001","145.56521739130434"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","004","0.9987048515204778","0.9774191988481334","19.946428571428573","93.4483660130719","182.83375959079285"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","005","0.9997743682310469","0.9957008337791313","19.955156950672645","98.88888888888889","182.7294685990338"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","006","0.9989801756087854","0.9810841221185179","19.933333333333334","94.12962962962962","162.5"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","007","0.9942705988293558","0.932014567843223","18.923660714285713","89.24","164.9"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","008","0.9968991426261875","0.9593715517738445","18.80664732260617","93.19738562091504","170.94629156010228"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","009","0.9773382916385037","0.937675333820223","18.987219730941703","94.09222222222222","164.71521739130435"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","010","0.9993253879019565","0.987334383018595","19.93303571428571","99.22222222222223","172.56038647342996"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","001","0.9797388980263183","0.8805997277904448","17.941224489795918","84.72244897959183","136.752"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","002","0.9818799820977119","0.8772264233568601","17.647058823529413","82.01680672268907","160.75294117647059"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","003","0.9734320378367117","0.8940948915466791","18.93408163265306","79.72244897959183","146.49"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","004","0.9917181069958856","0.9235640886207461","19.0","84.65306122448979","156.16"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","005","0.9810685608400216","0.8888617861209892","17.98893442622951","84.60102040816327","156.06400000000002"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","006","0.9984561547962124","0.9748963792984323","19.991803278688526","89.59591836734694","175.608"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","007","0.9645765648689535","0.8325983609852128","16.838654012079378","78.60902255639098","143.80210526315787"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","008","0.9756152972358964","0.8523424351920833","17.836305048335124","78.68958109559613","154.23157894736843"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","009","0.9815896747347941","0.8474322427090184","17.647058823529413","70.30012004801921","137.78823529411764"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","010","0.9761610756671446","0.851592752676508","16.656420765027324","82.9421768707483","162.56666666666666"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","001","0.8725659113813018","0.7932330236846609","15.776531492666091","78.5606874328679","143.7136842105263"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","002","0.8834214078191859","0.7843339117934303","15.539617486338797","77.38095238095238","151.66666666666666"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","003","0.86711990111246","0.7579379537297397","14.715703192407247","73.2781954887218","143.62526315789475"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","004","0.6352577694311492","0.5001700064434651","9.396335583413693","46.78991596638656","91.70823529411764"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","005","0.8278389072578585","0.7058502675420762","14.718723037100949","62.82277121374866","123.13263157894737"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","006","0.9456996413207109","0.8154767135462524","16.82830025884383","78.5606874328679","143.7136842105263"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","007","0.7993620086437482","0.6037925188050832","11.997540983606559","54.76428571428571","87.822"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","008","0.743130792996901","0.55364748398625","10.988729508196721","49.744897959183675","97.5"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","009","0.8643412112740643","0.6800050014036532","13.672993960310613","62.848549946294305","123.18315789473684"
"method_rdkit_fcfc2_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","010","0.8684644422267843","0.6990505457693846","13.65897325280414","62.78410311493018","112.80210526315788"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","001","0.9647244897959123","0.8211036106418342","18.0","63.96","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","002","0.9601122448979521","0.7893578278200168","17.0","59.04","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","003","0.9295612244897797","0.6334412817611866","14.0","39.36","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","004","0.9651836734693836","0.7578313063311533","17.0","59.04","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","005","0.9114081632653034","0.6483089199563395","16.0","44.28","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","006","0.9028469387755022","0.5718057458766564","11.0","49.2","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","007","0.9458979591836626","0.7140692300817206","15.0","49.2","88.56"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","008","0.9623775510203999","0.7770617870490292","16.0","63.96","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","009","0.9424489795918187","0.812592405181966","17.0","68.88","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","010","0.9632551020408129","0.7270710802140569","17.0","49.2","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","001","0.9965306122448979","0.9393842849390892","20.0","83.64","127.92"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","002","0.9699387755102016","0.788578966483558","16.0","68.88","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","003","0.9789591836734646","0.8384792956674068","18.0","73.8","88.56"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","004","0.9793367346938735","0.8168287468076592","19.0","63.96","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","005","0.9633979591836671","0.7955186152557124","18.0","63.96","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","006","0.9885612244897962","0.8471275276232324","18.0","73.8","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","007","0.9964387755102041","0.9392701971274146","20.0","83.64","127.92"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","008","0.9924591836734695","0.8863168564729664","19.0","78.72","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","009","0.9828061224489791","0.8356608387916598","18.0","68.88","118.08"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","010","0.9578469387755004","0.8020517704594476","17.0","73.8","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","001","0.9177755102040703","0.7257582868264961","15.0","68.88","118.08"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","002","0.9964183673469388","0.9400656957079899","20.0","88.56","118.08"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","003","0.9598367346938688","0.8097469039181541","18.0","68.88","127.92"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","004","0.9631836734693844","0.7405620828133784","15.0","63.96","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","005","0.9546224489795725","0.8463336157273436","19.0","59.04","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","006","0.8268979591836316","0.6234666746346759","13.0","54.120000000000005","88.56"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","007","0.922020408163248","0.6933620824322236","15.0","54.120000000000005","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","008","0.9742551020408118","0.8043464074097492","17.0","68.88","127.92"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","009","0.9751836734693878","0.7923852389450213","17.0","68.88","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","OPRM_Agonist","010","0.9687448979591801","0.7346510590889564","15.0","63.96","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","001","0.9063775510204032","0.6508989398789766","15.0","44.28","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","002","0.8482959183673185","0.586560909729291","13.0","44.28","88.56"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","003","0.9335510204081576","0.6830504055510987","15.0","54.120000000000005","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","004","0.8773469387754957","0.500302305357898","9.0","34.44","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","005","0.6699693877551001","0.3476244581846559","6.0","29.52","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","006","0.7100102040815952","0.31084115990429767","7.0","14.76","19.68"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","007","0.9011836734693757","0.6618091599931255","15.0","49.2","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","008","0.7933775510203956","0.3470398642497005","8.0","19.68","29.52"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","009","0.8336734693877424","0.3995387946826251","8.0","29.52","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2B_Antagonist","010","0.7421530612244694","0.4187611334049542","9.0","34.44","49.2"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","001","0.8984591836734567","0.6227463063043005","12.0","59.04","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","002","0.8585612244897814","0.5442149940542775","12.0","39.36","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","003","0.9065918367346785","0.5622780674643396","12.0","34.44","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","004","0.7926734693877237","0.4265717795382515","8.0","34.44","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","005","0.9381938775510121","0.5878005855008639","12.0","44.28","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","006","0.9319795918367202","0.7721671364512824","16.0","63.96","108.24000000000001"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","007","0.893724489795914","0.5037699278767082","12.0","24.6","49.2"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","008","0.8868979591836645","0.47168968598174227","9.0","34.44","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","009","0.8587959183673358","0.4420742085278974","10.0","24.6","49.2"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","5HT2C_Antagonist","010","0.8229285714285537","0.4654719731231122","11.0","34.44","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","001","0.925938775510191","0.6665024929215619","15.0","49.2","98.4"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","002","0.7622142857142403","0.38612866699459525","8.0","29.52","39.36"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","003","0.8235102040815985","0.5443142881747988","11.0","39.36","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","004","0.8705408163265219","0.5621031984669054","13.0","39.36","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","005","0.8291632653061005","0.49521091587757116","10.0","39.36","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","006","0.951143090426615","0.6343577376871957","13.997154471544714","44.271","78.704"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","007","0.9077653061224281","0.6369018646410227","16.0","44.28","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","008","0.8163979591836467","0.3884039842486394","8.0","14.76","29.52"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","009","0.919499999999992","0.5849196891694226","13.0","34.44","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ACM1_Agonist","010","0.9246326530612197","0.6107573293282389","14.0","29.52","59.04"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","001","0.823122448979576","0.47950277725046475","10.0","39.36","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","002","0.8283571428571174","0.5443005460511624","11.0","49.2","88.56"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","003","0.8897142857142691","0.5735357828148728","12.0","39.36","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","004","0.873602040816321","0.4734755920236598","8.0","39.36","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","005","0.9274387755101879","0.7501095554578088","16.0","63.96","118.08"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","006","0.9311734693877379","0.6867935651577748","15.0","49.2","78.72"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","007","0.7465918367346817","0.3052332041575984","6.0","19.68","39.36"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","008","0.8435510204081411","0.550692322652162","11.0","44.28","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","009","0.9179489795918386","0.626372275175849","13.0","54.120000000000005","88.56"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","010","0.901632653061222","0.5844953064569965","13.0","39.36","68.88"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","001","0.9511938775510146","0.7373694581559","15.0","63.96","127.92"
"method_rdkit_fcfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","002","0.899214285714279","0.643591575778964","13.0","59.04","98.4"
